time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.439999999999993,4.7342696560669895,-1.4908446792227878,27.506590541215022,0.07695452554723481,6.014190290410676,0.0,4.303899826254558,0.2228631730647635,5.854122521530487,-0.033509204648970614,-0.0787686415439541,0.0,489.7248512977388,488.9123795440302,490.27728106928834,490.5579921874294
4.499999999999992,4.996625121504981,-1.476255296419925,27.856073120820813,0.07493559145906925,6.009713691454003,0.0,4.441532807584465,0.2632934388071298,5.795272394347136,-0.03392971076366374,-0.06737821401143844,0.0,434.98198027514536,435.93052321428337,435.6823121985897,435.64666600025913
4.559999999999991,5.268380480485287,-1.4589806673878933,28.20590649411384,0.07361476244457776,6.006020169129265,0.0,4.617016426255462,0.3123139326110952,5.8650476416612225,-0.0051071272962822534,-0.051916568569071356,0.0,476.4376640879011,477.6161037984117,475.6104524961254,477.81326779452934
4.6199999999999894,5.549298958480773,-1.4391488820843996,28.55499001984502,0.07327847331401838,6.003294662160055,0.0,4.747073611181772,0.3487413093063476,5.771307608990864,-0.006619299984391003,-0.03486797005864079,0.0,425.0616035248205,426.5191554370422,425.13849623936943,425.0089686775177
4.679999999999988,5.839369529594776,-1.416795747628015,28.903093904453776,0.07249764609271736,6.001272998064106,0.0,4.921792128365199,0.39626255850395065,5.831480235435405,-0.030590928638684668,-0.03144534394202269,0.0,474.54934718605324,474.8116820158773,476.28115711481115,474.4438713422781
4.739999999999987,6.138516346504818,-1.3919629302460652,29.249948233842225,0.0702308728602512,5.999350440329248,0.0,5.0498298685681435,0.43137772039726546,5.730659837997041,-0.05876811971411099,-0.033264543193198375,0.0,424.6848365507877,424.5282955188259,424.40860679028515,421.9815589195298
4.799999999999986,6.446312912566667,-1.3648291266281123,29.59408122336705,0.06689117221642782,5.99720400889581,0.0,5.2099592406408,0.4727521363067814,5.740092322526965,-0.05008012576503747,-0.04133390592796423,0.0,460.2450753310102,459.60527616201193,459.34657014972265,460.03319374403804
4.859999999999984,6.7619916796256065,-1.3356611627287238,29.932920770522237,0.06356610584466527,5.994952714612738,0.0,5.312869768898851,0.49937751936478875,5.5553936245723445,-0.06910356268504056,-0.030819860319198852,0.0,392.7774013851446,393.7507061474854,395.25030880718595,393.4899559073532
4.919999999999983,7.085550444773609,-1.3045759616701478,30.2664540620912,0.059423907258954856,5.992972241316657,0.0,5.472300602940684,0.5364054601268324,5.562069376883492,-0.06890320786490899,-0.03778760052163964,0.0,458.59467291920646,458.04034866029076,457.5037420455647,457.5162403739198
4.979999999999982,7.418877991032673,-1.2713037309922524,30.601076245099645,0.0553731318223889,5.9908317503741575,0.0,5.638479578519765,0.5722605232552668,5.591533004596672,-0.06486931520442028,-0.03175364016612777,0.0,465.8559642265566,466.3271544325111,465.4433533927113,465.75583379548186
5.0399999999999805,7.762061410490715,-1.2359763134811552,30.937093784351866,0.05108623794457756,5.988633556650694,0.0,5.800822917738103,0.6049293783597974,5.6086610954665215,-0.08975956341775135,-0.048829629673085524,0.0,463.5403709925694,462.1955620014818,463.94374586854633,461.9808664798162
